"Mouse_ID","Feces_Weight","MC.Eimeria","delta_ct_cewe_MminusE","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","IL.13","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IFNy_CD8","IL17A_CD4","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","infection","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","Div_Treg","Div_Th1","Div_Th17","Div_Act_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","CD4_imp","Treg_imp","Div_Treg_imp","Treg17_imp","Th1_imp","Div_Th1_imp","Th17_imp","Div_Th17_imp","CD8_imp","Act_CD8_imp","Div_Act_CD8_imp","IFNy_CD4_imp","IFNy_CD8_imp","IL17A_CD4_imp","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"AA_0829",0.61,TRUE,-5.67666666666667,NA,22.3535336026371,20.6693855645254,10.6600667372037,18.6982908546587,NA,10.4883205994077,20.924727888412,10.6168508216075,15.9973745027482,8.72091444762223,8.77581868301355,26.2855832154617,23.4198341296753,NA,22.4459491894904,NA,11.2243733306603,23.1546277761519,22.1039495979209,5.18689935799347,13.9313109466773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7589,53.0961,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.8888889,"17/09/19",0.0705,0,NA,NA,0,0,"Neu Temmenerstr. 1","adult",NA,NA,TRUE,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.28,81,NA,0.0151,NA,NA,NA,NA,0.0562,0.0587,65.3,"16/09/19",NA,31.5133333333333,25.8366666666667,NA,NA,NA,0,184,0,0,28.8453382266782,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0830",0.14,NA,NA,NA,NA,NA,NA,29.6075148735655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.2281,53.0533,2019,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","100","80/100",NA,"dd","dd","dd","dd","dm",12,0.04347826,"17/09/19",0.0372,0,NA,NA,0,0,"Zebeldorferstr. ","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",16.89,89.3,NA,NA,NA,NA,NA,NA,NA,NA,85,"16/09/19",NA,NA,NA,0,0,372.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0831",0.41,TRUE,-7.59666666666666,NA,21.3737048157524,20.1612147347355,12.8707687015644,24.6046175926699,NA,10.7027157727331,25.1032213810663,9.54154855752743,15.3176686952757,7.46525470498897,7.54907066600287,21.3635280348659,24.3528684077569,NA,22.3318133804488,NA,9.94999937519904,23.5890062496391,22.0652805385954,3.96144513542851,8.56258787330241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.9953,53.1886,2019,"d",NA,"mm","mm","mm",NA,"mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",11,0.9523809524,"17/09/19",0.0233,0,NA,NA,0,0,"Chausseestr. 3","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.77,78.9,NA,NA,NA,NA,NA,NA,NA,NA,76,"16/09/19",NA,31.4033333333333,23.8066666666667,NA,NA,NA,0,0,0,0,30.0348427834859,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0838",0.82,TRUE,-6.90333333333334,NA,22.1355801125083,21.353105664967,11.1555590589279,25.9952980898422,NA,10.3916951983272,23.379280105867,10.4346539198837,16.1732897593089,8.83148718587811,8.71136378486244,21.2350736641264,23.1378628305545,NA,24.9874402352376,NA,11.2857022439527,21.1997149563235,22.0898279959906,4.99058283010155,9.46665655755746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7178,53.1267,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",13,0.8888888889,"18/09/19",0.0164,0,NA,NA,0,0,"Hof Friedenfelde","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",11.8,72.1,NA,0.008,NA,NA,NA,NA,0.0352,0.037,71.1,"17/09/19",NA,31.5333333333333,24.63,NA,NA,NA,0,0,0,0,31.2666179291888,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0839",0.39,TRUE,-8.08666666666667,22.7561257812476,23.0446882777978,NA,17.871996551355,17.1661485741264,24.7957243721959,15.3701102548124,22.4487597061785,9.38215029732917,20.400275126494,8.65054638790559,9.04330349750022,9.91872457239515,NA,NA,28.8986318429548,11.3787243227825,11.3454608140918,23.5599998859834,23.7721418673768,4.85352063160003,22.3595724022573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.7178,53.1267,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"18/09/19",0.0166,0,NA,NA,0,0,"Hof Friedenfelde","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.81,69.3,NA,NA,NA,NA,NA,NA,NA,NA,68.5,"17/09/19",NA,30.42,22.3333333333333,NA,NA,NA,0,0,0,0,26.6897722483412,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0842",0.68,FALSE,-11.4383333333333,NA,NA,NA,NA,15.88182076634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.2131,52.9447,2019,"m","m","d","d","d","d","d","d",NA,"100","100","100/120","100","100",NA,"dd","dd","dm","dd","dd",13,0.1666666667,"18/09/19",0.0427,0,NA,NA,0,0,"Kratzer weg 9","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",15.65,80.4,NA,0.0164,NA,NA,NA,NA,0.0777,0.0801,80.8,"17/09/19",NA,34.5733333333333,23.135,NA,NA,NA,0,0,0,0,33.1758221056393,FALSE,"Fec:FALSE Tissue:FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0850",0.35,TRUE,-10.0066666666667,21.2368157068993,19.2848846930307,NA,10.8715791168039,18.4171133222279,24.7471210003208,10.3829682005866,25.5258837451721,10.5202662899428,15.7833026360775,8.87548002214479,8.8713789769503,9.50048585730439,NA,NA,25.4094531136685,9.14513185841259,11.4435501383535,21.755945217078,20.5992306827271,4.94029517394616,19.5516294081656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.2131,52.9447,2019,"m","m","d",NA,"d","d","d","d",NA,"100","100","120","100","100",NA,"dd","dd","mm","dd","dd",12,0.2352941176,"18/09/19",0.0274,0,NA,NA,0,0,"Kratzer weg 9","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",18.14,80.4,NA,0.0351,NA,NA,NA,NA,0.097,0.094,70.4,"17/09/19",NA,35.2233333333333,25.2166666666667,0,0,563.6,0,7,0,0,33.3705939833394,FALSE,"Fec:FALSE Tissue:TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0851",0.12,FALSE,-12.7966666666667,NA,NA,NA,NA,8.22511749424512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.2131,52.9447,2019,"m",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","120","100","100",NA,"dd","dd","mm","dd","dd",12,0.1304347826,"18/09/19",0.0097,0,NA,NA,0,0,"Kratzer weg 9","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",6.84,58.7,NA,NA,NA,NA,NA,NA,NA,NA,61.1,"17/09/19",NA,36.66,23.8633333333333,0,0,275,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0853",0.29,TRUE,-8.17,21.0154384898171,18.4052880604367,NA,12.5117858546338,21.0540853187018,24.200940421678,9.75081005472508,19.8929317153213,8.51626994356374,13.6481651372022,6.91529782634182,7.03441202168952,8.56066605535769,NA,NA,23.3230298506815,7.32016402743885,9.55209697140839,21.6850211394615,11.0768827278989,3.47877847106588,20.2897596651245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.0678,52.6203,2019,"d","m","m","m",NA,NA,"m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",10,0.9333333333,"18/09/19",0.017,0,NA,NA,0,0,"Grunowerstr. 3","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.5,75.4,NA,0.0089,NA,NA,NA,NA,0.0528,0.053,73.9,"17/09/19",NA,30.9033333333333,22.7333333333333,0,0,404.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LM0227",2.73,TRUE,-5.79,22.0291966756966,13.6022550903887,20.9266575450285,13.6855072135406,19.6913762062694,21.7883683973286,16.4233844054409,21.0904488953813,11.6255162599195,23.1610924434397,11.3942309375872,12.3683119226889,16.8569854094288,23.3323402407338,13.8372505612264,27.5328964430075,11.3899959890668,13.0259614674568,19.8228070004789,21.0106469409461,NA,NA,44.9,6.385,13.52,6.78,0.89,14.39,11.5,4.915,21.74,0.415,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",99.7904442581727,"E57","E88","E64","BUSNA_STRA","E57bxMNW",23.81,23.86,99.7904442581727,8,3,5,8,1,1,17,42500,"falciformis_ferrisi",54.4201292769137,NA,-4.425,-9.13,22.0540301010045,NA,"mLN",16.205,71.2,46.875,49.52,15567.7655677656,7.02526117343341,"pos",93.605,NA,8,245000,95.8927074601844,"challenge","F1 hybrid","E_falciformis","E_ferrisi",8,44.9,6.385,16.205,13.52,6.78,71.2,0.89,46.875,14.39,11.5,49.52,4.915,21.74,0.415,19.6913762062694,20.9266575450285,21.0904488953813,14.4965834816085,21.7883683973286,16.4233844054409,22.0291966756966,13.6022550903887,13.6855072135406,11.6255162599195,23.1610924434397,11.3942309375872,12.3683119226889,16.8569854094288,23.3323402407338,27.5328964430075,11.3899959890668,13.0259614674568,19.8228070004789,21.0106469409461
"LM0228",1.13,TRUE,-5.91,24.2505366490958,14.530482230102,21.6207481925541,12.3478233849638,20.8594681487319,22.9225537556405,20.1351025190113,25.3259995192603,10.0339860668154,26.6797167200264,9.72451627418767,14.5991346659189,18.0104430682271,22.8931215536978,13.660586988559,26.2638329243728,7.85713019697681,10.2924933621838,17.6609876294228,22.3628219700418,NA,NA,46.145,7.005,11.565,10.92,1.075,13.84,13.205,9.085,27.535,0.385,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",110.692416391898,"E57","E88","E64","STRA_BUSNA","E57bxBGY",23.5,21.23,110.692416391898,8,13,6,11,6,1,36,90000,"falciformis_ferrisi",84.9852124920339,NA,-4.3925,-6.9325,NA,27.3172963737582,"mLN",21.365,75.115,42.39,59.09,79646.0176991151,4.99875306588759,"pos",92.97,NA,8,875000,100,"challenge","F1 hybrid","E_falciformis","E_ferrisi",8,46.145,7.005,21.365,11.565,10.92,75.115,1.075,42.39,13.84,13.205,59.09,9.085,27.535,0.385,20.8594681487319,21.6207481925541,25.3259995192603,14.2395416432676,22.9225537556405,20.1351025190113,24.2505366490958,14.530482230102,12.3478233849638,10.0339860668154,26.6797167200264,9.72451627418767,14.5991346659189,18.0104430682271,22.8931215536978,26.2638329243728,7.85713019697681,10.2924933621838,17.6609876294228,22.3628219700418
"LM0229",2.36,FALSE,-7.12,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,NA,NA,56.22,7.15,9.505,2.965,1.63,10.02,10.915,3.045,41.36,0.575,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxEMW",19.01,19.06,99.7376705141658,8,0,0,0,0,1,0,0,"falciformis_uninfected",11.9382981889895,NA,-3.1225,-4.6475,27.7955876695484,22.7615767953648,"mLN",12.455,19.84,30.055,11.535,0,1.65664455658793,"neg",92.845,NA,8,0,96.4323189926548,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,56.22,7.15,12.455,9.505,2.965,19.84,1.63,30.055,10.02,10.915,11.535,3.045,41.36,0.575,25.3930193285882,23.6653656848417,24.180209060652,15.4366376537403,24.9002494072624,18.1491629764574,22.5551139808118,18.9909275849876,15.9024095300201,7.81060387080035,25.7240859242652,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,27.843007938989,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382
"LM0231",2.81,TRUE,-5.16,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,NA,NA,40.59,6.45,12.78,9.25,1.705,25.305,11.105,9.085,38.165,0.85,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxCEK",20.43,20.69,98.7433542774287,8,13,15,16,16,1,60,150000,"falciformis_ferrisi",37.5056012557841,NA,-4.3125,-6.8575,24.9166729862101,23.5927714855823,"mLN",23.76,81.21,78.305,55.935,53380.7829181495,0.887669072138454,"pos",93.505,NA,8,1257500,98.7433542774287,"challenge","F1 hybrid","E_falciformis","E_ferrisi",8,40.59,6.45,23.76,12.78,9.25,81.21,1.705,78.305,25.305,11.105,55.935,9.085,38.165,0.85,21.1936794940158,20.213119954122,23.9078144688627,14.4965834816085,22.3102941555196,16.7937684859623,27.5034104804628,14.0392859808,12.783337096282,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629
"LM0232",2.15,TRUE,-6.22,25.4562427446118,19.2054175249985,23.0282918299618,18.2542676941722,NA,27.6731938408833,18.9853159899162,23.195713977363,9.24154377070408,NA,9.86958991490604,14.3715203726778,17.5384552844574,24.12713960521,13.6344535336585,27.0901521234795,8.71113298854733,10.5861176196997,17.035056371546,24.7763947236091,NA,NA,52.245,8.695,14.4,2.545,1.06,17.55,9.815,2.005,19.39,0.25,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",102.313234736443,"E57","E88","UNI","BUSNA_STRA","E57bxCUY",26.98,26.37,102.313234736443,8,0,0,0,0,1,0,0,"falciformis_uninfected",21.8877741271661,NA,-3.01,-5.435,21.283178829474,27.6643462053201,"mLN",13.465,27.85,27.445,12.83,0,1.77673412685823,"pos",91.305,NA,8,0,100,"challenge","F1 hybrid","E_falciformis","uninfected",8,52.245,8.695,13.465,14.4,2.545,27.85,1.06,27.445,17.55,9.815,12.83,2.005,19.39,0.25,28.3865555408579,23.0282918299618,23.195713977363,15.4366376537403,27.6731938408833,18.9853159899162,25.4562427446118,19.2054175249985,18.2542676941722,9.24154377070408,24.9143864033321,9.86958991490604,14.3715203726778,17.5384552844574,24.12713960521,27.0901521234795,8.71113298854733,10.5861176196997,17.035056371546,24.7763947236091
"LM0233",1.75,TRUE,-5.97,23.1409731860533,19.0781732223398,23.1857375950429,18.4888802747656,23.2519718590616,25.825431164783,19.4582498750562,22.595716651092,9.1973738703849,24.9461220837294,8.22592159424088,11.5835334359539,20.0538889211594,25.4337710635347,14.4037280578944,27.843007938989,15.8036763737417,10.0370310185361,18.9291452729082,25.0190863951116,NA,NA,46.895,6.89,7.035,2.9,0.695,7.49,5.395,2.795,19.23,0.27,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",100.638226402419,"E57","E88","UNI","STRA_STRA","E57bxSTU",29.96,29.77,100.638226402419,8,0,0,0,0,1,0,0,"falciformis_uninfected",81.662990584743,NA,NA,-6.1225,24.6130038932218,28.888649522421,"mLN",13.355,25.52,32.195,21.31,0,4.86923097297706,"neg",93.11,NA,8,0,99.9328182734296,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,46.895,6.89,13.355,7.035,2.9,25.52,0.695,32.195,7.49,5.395,21.31,2.795,19.23,0.27,23.2519718590616,23.1857375950429,22.595716651092,14.4965834816085,25.825431164783,19.4582498750562,23.1409731860533,19.0781732223398,18.4888802747656,9.1973738703849,24.9461220837294,8.22592159424088,11.5835334359539,20.0538889211594,25.4337710635347,27.843007938989,15.8036763737417,10.0370310185361,18.9291452729082,25.0190863951116
"LM0234",1.63,TRUE,-7.89,23.1112735431548,14.6777347118937,20.1963236918155,14.4309314526972,20.6436698971811,21.6291451975255,18.5558233802074,23.9144957552778,8.60094216904668,24.9077475332871,8.73069006136072,11.9004918431584,18.1772564544278,23.2548172561673,14.5446123596065,23.5434754977389,11.9309509795787,10.1372818951143,17.8902605311439,20.406861685511,NA,NA,49.47,6.065,13.95,6.87,1.11,9.065,8.9,8.455,34.31,0.295,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",99.6336996336996,"E57","E88","E64","STRA_STRA","E57bxBLW",32.64,32.76,99.6336996336996,8,4,10,7,6,1,27,67500,"falciformis_ferrisi",112.055644071278,NA,-1.0425,-4.8275,22.2915427746276,NA,"mLN",24.795,76.515,65.735,55.69,41411.0429447853,5.98219397547729,"pos",93.935,NA,8,1057500,97.8937728937729,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,49.47,6.065,24.795,13.95,6.87,76.515,1.11,65.735,9.065,8.9,55.69,8.455,34.31,0.295,20.6436698971811,20.1963236918155,23.9144957552778,14.4965834816085,21.6291451975255,18.5558233802074,23.1112735431548,14.6777347118937,14.4309314526972,8.60094216904668,24.9077475332871,8.73069006136072,11.9004918431584,18.1772564544278,23.2548172561673,23.5434754977389,11.9309509795787,10.1372818951143,17.8902605311439,20.406861685511
