"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"challenge","LM0239",95.1571354971664,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxJMR",18.47,19.41,95.1571354971664,2.87,8,0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-6.76,25.060196364609,NA,-6.93916666666667,-5.6925,23.8159818770357,20.3061694675961,22.520770869408,16.9300062736713,NA,23.8575072294536,22.4339067794941,20.5891815957729,NA,8.1622006501555,25.5412441804296,8.85969255774225,15.4605002399199,19.281728955202,23.6605967762951,15.5350585541766,NA,12.5125543029413,8.3901154289691,17.0027908424967,24.3928420769911,27.7184852892587,NA,NA,"mLN",68.01,3.63,14.11,14.35,1.73,14.31,0.925,33.075,13.9,3.785,8.985,1.69,13.755,0,5.68730891054033,"pos",96.36,0.385,NA,8,0,95.1571354971664,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,-4.84286450283361,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3746100968473,22.520770869408,19.3116328520281,21.4199502548559,23.8575072294536,20.5891815957729,23.8159818770357,20.3061694675961,16.9300062736713,8.1622006501555,25.5412441804296,8.85969255774225,15.4605002399199,19.281728955202,23.6605967762951,23.0967070776825,12.5125543029413,8.3901154289691,17.0027908424967,24.3928420769911
"challenge","LM0240",100,"E57","E88","E64","SCHUNT_PWD","E57bxCIW",20.45,20.45,100,1.39,8,0,0,0,1,1,1,2500,"falciformis_ferrisi",TRUE,-6.65,43.3808823861458,NA,-2.455,-5.66,22.7009523014771,13.0180593774902,19.121773301477,10.7053612726095,19.0330455141537,20.6242156879116,21.8528046062565,17.3825399858799,25.263313794222,7.5653020929804,24.9143864033321,6.90494895448122,15.3598698839964,14.6123366138279,20.069570381716,8.93146449259218,21.0138444917727,3.59877768391926,8.89285280671148,14.3463193824944,18.1837642472505,24.0378078601409,NA,NA,"mLN",37.435,9.045,20.515,9.26,9.1,64.37,0.805,49.91,31.115,13.46,38.515,9.6,30.505,1798.56115107914,5.61738807203253,"pos",90.935,0.64,NA,8,317500,100,"challenge","F1 hybrid","E_falciformis","E_ferrisi",8,0,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0330455141537,19.121773301477,25.263313794222,24.6553418116235,20.6242156879116,17.3825399858799,22.7009523014771,13.0180593774902,10.7053612726095,7.5653020929804,24.9143864033321,6.90494895448122,15.3598698839964,14.6123366138279,20.069570381716,21.0138444917727,3.59877768391926,8.89285280671148,14.3463193824944,18.1837642472505
"challenge","LM0247",95.5768521931441,"E57","E88","UNI","STRA_SCHUNT","E57bxJMX",25.93,27.13,95.5768521931441,7.14,8,0,1,0,0,1,1,2500,"falciformis_uninfected",TRUE,-4.68,15.7742979705957,NA,-3.9525,-6.0825,22.4951825075151,17.3920892055468,22.4503171332931,15.6752492650797,NA,NA,24.0887717770285,17.7497175871724,22.6933471755817,9.84150808970637,25.1986199512889,7.87121880992098,8.67855142766924,16.2851357574055,24.3767044883014,10.0742618014015,25.1022376611852,11.6459650951572,10.6740336447483,15.6493987100139,20.9363782085568,25.6638427414561,NA,NA,"mLN",53.25,6.895,7.85,9.015,2.505,19.19,0.945,28.815,18.08,3.455,8.71,1.95,13.49,350.140056022409,5.74965573181054,"pos",93.1,0.165,NA,8,12500,95.5768521931441,"challenge","F1 M. m. domesticus","E_falciformis","uninfected",8,-4.42314780685589,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3746100968473,22.4503171332931,22.6933471755817,21.4199502548559,22.3620655552986,17.7497175871724,22.4951825075151,17.3920892055468,15.6752492650797,9.84150808970637,25.1986199512889,7.87121880992098,8.67855142766924,16.2851357574055,24.3767044883014,25.1022376611852,11.6459650951572,10.6740336447483,15.6493987100139,20.9363782085568
"challenge","LM0248",87.7237851662404,"E57","E88","E64","STRA_SCHUNT","E57bxAPS",20.58,23.46,87.7237851662404,2.5,8,0,2,0,2,1,4,10000,"falciformis_ferrisi",TRUE,-6.92,31.9834136276131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",43.09,6.12,21.885,25.48,7.62,60.78,1.415,45.325,16.055,7.815,60.255,8.38,29.545,4000,4.43651968737429,"pos",93.865,1.025,NA,8,1272500,87.7237851662404,"challenge","F1 M. m. domesticus","E_falciformis","E_ferrisi",8,-12.2762148337596,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0249",93.4865900383142,"E57","E88","E64","SCHUNT_STRA","E57bxPSV",24.4,26.1,93.4865900383142,2.71,8,1,0,1,1,1,3,7500,"falciformis_ferrisi",TRUE,-5.96,25.5475919853859,NA,-4.1475,-6.6525,22.8426693013744,15.5421682373731,22.5115227444581,13.0790902828355,20.3164719069852,23.0159578702143,23.1306655340547,16.693969882567,20.956645893644,10.5480034075796,23.1242820365724,9.80814185059367,10.4495043586447,16.9818417757977,23.7629551718165,13.3543510002038,27.1767883272609,12.5342582257646,11.7182985941356,17.567153879818,20.519715885502,23.0224461404391,NA,NA,"mLN",47.34,6.465,16.775,13.315,4.84,54.635,0.97,35.275,19.235,4.93,44.24,4.355,23.725,2767.52767527675,1.62435853414336,"pos",93.51,0.73,NA,8,370000,91.0727969348659,"challenge","F1 M. m. domesticus","E_falciformis","E_ferrisi",8,-8.92720306513409,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3164719069852,22.5115227444581,20.956645893644,23.1012044247232,23.0159578702143,16.693969882567,22.8426693013744,15.5421682373731,13.0790902828355,10.5480034075796,23.1242820365724,9.80814185059367,10.4495043586447,16.9818417757977,23.7629551718165,27.1767883272609,12.5342582257646,11.7182985941356,17.567153879818,20.519715885502
"challenge","LM0251",94.300518134715,"E57","E88","UNI","STRA_BUSNA","E57bxEOT",21.84,23.16,94.300518134715,1.32,8,0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-4.73,1.71942881541789,NA,-4.365,-6.47,22.0478434875176,19.2923058420439,21.2674663290489,18.5589792485105,NA,NA,25.9331265061339,19.6733620591964,21.8553782132196,9.21835737203165,28.1486174993373,8.66934695110646,10.1984803604773,16.9606829869062,23.8984108980002,13.0763762636237,24.6425244584219,11.2129558013789,10.0344781863942,16.8495652997822,22.4904328473764,25.1332925791707,NA,NA,"mLN",61.525,5.65,12.71,9.66,1.875,29.575,0.535,21.155,17.08,4.755,15.41,1.81,11.825,0,10.7285610680602,"pos",94.33,0.38,NA,8,0,94.300518134715,"challenge","F1 hybrid","E_falciformis","uninfected",8,-5.69948186528499,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3746100968473,21.2674663290489,21.8553782132196,24.6553418116235,22.3620655552986,19.6733620591964,22.0478434875176,19.2923058420439,18.5589792485105,9.21835737203165,28.1486174993373,8.66934695110646,10.1984803604773,16.9606829869062,23.8984108980002,24.6425244584219,11.2129558013789,10.0344781863942,16.8495652997822,22.4904328473764
"challenge","LM0254",94.2652329749104,"E57","E88","UNI","SCHUNT_PWD","E57bxBCD",21.04,22.32,94.2652329749104,3.97,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.48,23.1158022243411,NA,NA,NA,23.3806666939096,17.1206415556508,18.0074607566448,15.7312416753262,24.082058513484,18.7482598189973,18.5722581273239,15.108028650605,18.3891405454823,9.1934265754033,23.3862651891476,8.3945367220858,10.1961258714846,14.6098387874823,18.006151671936,9.60205890956414,22.7128391301112,6.93746296461353,10.0448081506957,15.0844635517316,17.0586846826115,29.0635523889964,NA,NA,"mLN",51.475,6.69,12.11,7.535,1.455,21.435,0.55,22.92,28.36,5.64,6.335,1.65,16.1,0,6.3485357460407,"neg",93.29,0.27,NA,8,0,94.2652329749104,"challenge","F1 hybrid","E_falciformis","uninfected",8,-5.7347670250896,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.082058513484,18.0074607566448,18.3891405454823,23.1012044247232,18.7482598189973,15.108028650605,23.3806666939096,17.1206415556508,15.7312416753262,9.1934265754033,23.3862651891476,8.3945367220858,10.1961258714846,14.6098387874823,18.006151671936,22.7128391301112,6.93746296461353,10.0448081506957,15.0844635517316,17.0586846826115
"challenge","LM0255",93.0449069003286,"E57","E88","E64","BUSNA_BUSNA","E57bxMOR",16.99,18.26,93.0449069003286,1.41,8,5,11,13,8,1,37,92500,"falciformis_ferrisi",TRUE,-2.73,87.5850373523195,NA,-3.245,-6.495,23.4214936581744,13.6853093549441,19.1012070501714,12.914861401945,18.9611601916032,22.4274264169995,21.2811286224991,16.4427049066139,20.9855269845939,9.32263294983311,21.8704832648747,8.71487606060525,12.2956618869737,15.8886464044992,21.3384082780078,12.0515647752713,26.2090038798318,5.97385407335939,10.5890038280453,17.6548247401122,19.3551117372228,21.397227058451,NA,NA,"mLN",36.155,8.875,24.11,8.97,11.54,90.78,4.05,67.78,24.175,20.5,29.365,3.24,27.11,65602.8368794326,7.0619457854202,"pos",91.015,1.075,NA,8,317500,93.0449069003286,"challenge","F0 M. m. musculus","E_falciformis","E_ferrisi",8,-6.9550930996714,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9611601916032,19.1012070501714,20.9855269845939,21.4199502548559,22.4274264169995,16.4427049066139,23.4214936581744,13.6853093549441,12.914861401945,9.32263294983311,21.8704832648747,8.71487606060525,12.2956618869737,15.8886464044992,21.3384082780078,26.2090038798318,5.97385407335939,10.5890038280453,17.6548247401122,19.3551117372228
"challenge","LM0256",102.29845626072,"E57","E88","UNI","STRA_STRA","E57bxJVZ",29.82,29.15,102.29845626072,2.16,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.9,14.6139889944201,NA,-2.1375,-4.0625,22.8587181662309,18.635687833726,22.4129530894457,19.0696016868016,NA,23.0301456373528,23.3470962128978,17.6316723486417,20.2538257168509,9.44718738318186,27.9215008820634,8.04077250919453,9.12195024308619,17.378285403825,29.4934042766103,13.9865853313555,25.6609814436716,14.362460599571,10.7901889980264,18.7133282892844,23.1019611320798,24.2259536296558,NA,NA,"mLN",54.575,5.11,13.005,9.13,1.835,22.3,1.075,30.89,11.41,4.455,12.675,2.58,22.56,0,3.4229556011352,"neg",94.87,0.48,NA,8,0,100,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,0,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.427323534498,22.4129530894457,20.2538257168509,21.4199502548559,23.0301456373528,17.6316723486417,22.8587181662309,18.635687833726,19.0696016868016,9.44718738318186,27.9215008820634,8.04077250919453,9.12195024308619,17.378285403825,29.4934042766103,25.6609814436716,14.362460599571,10.7901889980264,18.7133282892844,23.1019611320798
"challenge","LM0257",89.8461538461539,"E57","E88","E64","SCHUNT_SCHUNT","E57bxJQU",20.44,22.75,89.8461538461539,1.46,8,4,1,1,1,1,7,17500,"falciformis_ferrisi",TRUE,-6.93,21.2530814946465,NA,-3.45,-5.385,23.0529830401788,12.9584924369012,21.447746243586,14.5082818578366,29.9738663016184,27.8977725383129,24.6674068274524,17.3278377516383,18.4502020162747,9.59851017941836,27.0708670717137,7.80793891992904,10.4158933107229,15.8548916506297,23.1270644724719,11.512441559931,NA,5.66228234330229,10.3236378802892,15.9125732280436,19.6324322168295,24.4456365543995,NA,NA,"mLN",58.92,5.075,16.575,15.28,4.445,48.205,0.795,28.355,17.805,7.63,39.93,4.845,26.83,11986.301369863,6.97024477714995,"pos",94.905,0.42,NA,8,282500,89.8461538461539,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,-10.1538461538461,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9738663016184,21.447746243586,18.4502020162747,24.6553418116235,27.8977725383129,17.3278377516383,23.0529830401788,12.9584924369012,14.5082818578366,9.59851017941836,27.0708670717137,7.80793891992904,10.4158933107229,15.8548916506297,23.1270644724719,23.2406230701915,5.66228234330229,10.3236378802892,15.9125732280436,19.6324322168295
"challenge","LM0258",92.6038500506586,"E57","E64","E64","BUSNA_PWD","E57bxHVW",18.28,19.74,92.6038500506586,1.22,8,4,4,3,6,1,17,42500,"ferrisi_ferrisi",TRUE,-5.75,22.5199587596992,NA,-2.285,-5.855,22.5196084963488,14.616362170518,21.0713044581276,13.1389195186952,20.0930799252645,21.0824156109531,23.2813351957934,17.4392238181021,20.03525793261,8.33518680191303,24.6654455086834,7.79036097319324,9.03812912292816,16.6165287353816,22.284760856043,12.0316041765522,23.0967070776825,6.70814076819139,9.09779602237951,16.8376863286143,19.328454799555,27.2159014108478,NA,NA,"mLN",49.925,7.915,15.795,4.28,3.71,75.72,0.765,46.72,33.62,13.385,33.365,1.74,16.375,34836.0655737705,2.83376840524125,"pos",92.06,0.515,NA,8,605000,91.8946301925025,"challenge","F1 M. m. musculus","E_ferrisi","E_ferrisi",8,-8.1053698074975,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0930799252645,21.0713044581276,20.03525793261,24.6553418116235,21.0824156109531,17.4392238181021,22.5196084963488,14.616362170518,13.1389195186952,8.33518680191303,24.6654455086834,7.79036097319324,9.03812912292816,16.6165287353816,22.284760856043,23.0967070776825,6.70814076819139,9.09779602237951,16.8376863286143,19.328454799555
"challenge","LM0259",98.0269989615784,"E57","E64","E64","STRA_BUSNA","E57bxGHI",28.32,28.89,98.0269989615784,2.58,8,2,0,1,0,1,3,7500,"ferrisi_ferrisi",FALSE,-8,41.1760044409716,NA,-3.07,-5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",43.27,7.155,16.365,10.45,5.485,65.425,1.17,29.27,10.565,11.43,47.355,3.415,26.765,2906.97674418605,4.45462750530078,"neg",92.795,0.5,NA,8,645000,98.0269989615784,"challenge","F1 hybrid","E_ferrisi","E_ferrisi",8,-1.9730010384216,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0260",93.2460372157133,"E57","E64","E64","SCHUNT_SCHUNT","E57byGHV",27.06,29.02,93.2460372157133,3.14,8,0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-11.9,11.2982790313474,NA,-3.91,-6.305,22.7642519989158,16.1805342930795,20.9269130701636,13.646649523307,21.7955862574782,24.079711352278,23.4050733876335,17.1440331922506,21.091665761375,9.56522255994382,25.4220571508446,8.7713233133066,9.46828812207458,15.0655391360394,24.3682892000818,10.3584152669719,25.1696787513743,8.3738460532919,10.7273816635688,15.3905066776265,19.7680242594723,NA,NA,NA,"mLN",53.24,5.215,41.605,11.28,6.795,59.59,1.225,36.96,12.14,10.91,47.475,2.62,16.955,0,NA,"neg",94.73,0.6,NA,8,290000,89.5933838731909,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",8,-10.4066161268091,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7955862574782,20.9269130701636,21.091665761375,21.3571269608712,24.079711352278,17.1440331922506,22.7642519989158,16.1805342930795,13.646649523307,9.56522255994382,25.4220571508446,8.7713233133066,9.46828812207458,15.0655391360394,24.3682892000818,25.1696787513743,8.3738460532919,10.7273816635688,15.3905066776265,19.7680242594723
"challenge","LM0261",93.0313588850174,"E57","E64","UNI","PWD_SCHUNT","E57bxKOP",18.69,20.09,93.0313588850174,1.36,8,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.9,22.7925981911959,NA,-6.3575,-9.9775,24.1659835600977,15.0370281504118,19.3641653347351,16.0040094796821,21.768261581352,20.6659077909637,19.4631902903852,16.5404562240631,15.0718220571237,8.43864176273205,27.9767281259435,8.47395468892208,10.9516881925741,12.6715922968506,18.3398772474793,6.63562920633672,22.0971730929587,3.43734604783167,10.4388356238474,13.2749438453605,18.8219408466439,27.6769072182948,NA,NA,"mLN",49.35,9.015,8.26,4.37,1.535,22.665,0.58,19.23,26.665,4.74,7.56,1.76,14.625,0,0,"neg",90.95,0.25,NA,8,0,93.0313588850174,"challenge","F1 hybrid","E_ferrisi","uninfected",8,-6.9686411149826,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.768261581352,19.3641653347351,15.0718220571237,22.6104811293863,20.6659077909637,16.5404562240631,24.1659835600977,15.0370281504118,16.0040094796821,8.43864176273205,27.9767281259435,8.47395468892208,10.9516881925741,12.6715922968506,18.3398772474793,22.0971730929587,3.43734604783167,10.4388356238474,13.2749438453605,18.8219408466439
"challenge","LM0262",108.61334595362,"E57","E64","E64","BUSNA_BUSNA","E57byABO",22.95,21.13,108.61334595362,1.42,8,1,0,0,0,1,1,2500,"ferrisi_ferrisi",FALSE,-10.06,0.225145312864292,NA,-5.5025,-7.7025,23.5799326362425,14.0087942814146,18.1432841860627,11.1866140836533,20.2295715048547,21.3107971575532,18.0729061810452,12.6321772609063,17.397090819855,9.4397903697346,NA,8.61375169695747,20.2936787052397,13.9163752548075,18.4986235602716,7.48151319580746,22.5984043289242,4.20308920788306,9.68427820908167,13.2740633559065,22.0808739054696,17.2198372802111,NA,NA,"mLN",28.295,27.23,38.21,8.875,5.925,65.7,1.935,41.455,35.575,19.175,31.745,3.055,19.105,1760.56338028169,NA,"neg",72.66,0.46,NA,8,102500,98.9588263132986,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",8,-1.0411736867014,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2295715048547,18.1432841860627,17.397090819855,24.6553418116235,21.3107971575532,12.6321772609063,23.5799326362425,14.0087942814146,11.1866140836533,9.4397903697346,24.647329628428,8.61375169695747,20.2936787052397,13.9163752548075,18.4986235602716,22.5984043289242,4.20308920788306,9.68427820908167,13.2740633559065,22.0808739054696
