"Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Zfy2","Y","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Trap_Date","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","GAPDH","PPIB","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","Body_Weight","Body_Length","Tail_Length","Aspiculuris_sp","Syphacia_sp","Trichuris_muris","Taenia_sp","Heterakis_sp","Mastophorus_muris","Hymenolepis_sp","Catenotaenia_pusilla","IFNy","CXCR3","IL.6","IL.10","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA_0385","M",13.8975,52.2761,2017,"d","m","m","d","d","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.35,"16/09/17",0.0356,NA,NA,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",FALSE,0.0147,0.29,FALSE,NA,NA,NA,0.0193,72,0.0718,"15-09-17",NA,NA,NA,NA,NA,3.18678073416505,20.4953307465117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,15.42,78.95,70.3,0,3,0,0,0,0,0,0,18.2002959911229,20.5945379180985,26.9792854141018,23.863021463342,7.6436347228042,7.76140681485286,20.0314218795505,21.3075683691999,10.5686520545062,8.85343456622152,10.8839113297199,7.28876775539922,6.49008285663091,24.9112253243963,24.351856836874,21.4080086329727,7.81173117530478,9.58418210203751,20.8388837749335,20.2932334696557
"AA_0386","M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.4,"16/09/17",0.0118,NA,NA,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",FALSE,NA,0.32,FALSE,NA,NA,NA,NA,0.0121,0.0081,"15-09-17",NA,NA,NA,NA,NA,4.54642511454779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09,64.49,58.53,0,7,0,0,0,0,0,0,16.2646092664558,19.6398120801052,24.0637097110346,21.9233376482895,16.3500059714002,10.3918114002835,21.28075626922,16.4328870625692,10.9120891558418,9.9988881958336,15.4569061688732,8.64624576798228,8.87938883811697,9.02221908171331,25.3838814514117,26.5641173663743,9.98310230762733,10.7238259240814,18.5201810870773,18.4433777120169
"AA_0389","M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","100","dd","mm","mm","mm","dd","dd",14,0.65,"16/09/17",33,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,0.0209,0.25,FALSE,NA,NA,NA,0.1044,0.0594,0.0644,"15-09-17",NA,NA,NA,NA,NA,5.26505371397304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33,81.51,75.03,16,19,0,0,0,0,0,0,19.0476956657887,19.9620194103849,20.3607553762849,24.0185633837583,10.8579304029711,11.0178685861299,20.6329668240621,17.3785428430901,12.0548300659415,10.6610405893876,16.9724334514672,9.05758101445389,9.55900844934882,15.0970873820604,21.5494459710661,22.3390763561608,8.32258185145917,11.521213113926,16.7644149890094,19.4053532606903
"AA_0390","M",13.8975,52.2761,2017,"d","m","m","d","d","d","d","d","94","95/100","100","100","100","80","dd","dm","dd","dd","dd","mm",14,0.25,"16/09/17",0.0252,NA,NA,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",FALSE,NA,0.86,FALSE,NA,NA,NA,NA,0.0107,0.0113,"15-09-17",NA,NA,NA,NA,NA,4.3657672298476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,15.94,80.19,71.35,0,0,0,0,0,0,0,0,23.0754449934281,20.2478931004288,22.5340283805989,27.7445978212112,18.2083838564454,19.9110617046855,22.7641000089608,23.2454638377008,21.8178379486925,8.7373082027171,22.0322283475835,10.4804498970391,21.1987169505398,22.6297638560305,20.744445097039,26.2951397156027,9.48373574500052,10.2505546335798,24.017625301619,26.7573183139556
"AA_0393","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm",NA,"95","100/125","120","70/100","80",NA,"mm","dm","mm","dm","mm",12,0.869565217,"16/09/17",49,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","post partum",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.13,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,3.76836629672397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,34.92,NA,NA,NA,NA,NA,NA,NA,19.03,85.09,75.59,6,0,9,0,0,0,0,0,17.3958419026113,16.675489416944,20.8831554818612,24.200940421678,8.43755999116993,9.43060661556645,21.0154384898171,13.563934235519,10.5224799074597,8.72011489043462,15.1252072053571,7.20037472405208,7.27596166293759,15.4131686144439,20.081255583926,19.8544549023833,4.11829595842612,9.57217207150246,16.8012404487535,17.15999266803
"AA_0394","F",14.1808,52.0747,2017,"m",NA,"mm","dm","dd","dm","mm","mm","94/100","95/100","100/125","120","70","100","dm","dm","dm","mm","mm","dd",13,0.64,"16/09/17",0.0275,NA,NA,"Sawaller dorfstrasse 10 15848","adult",0,0,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.6,FALSE,NA,0.0034,3,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,32.32,NA,NA,NA,NA,NA,NA,NA,15.82,83.2,78.85,0,7,0,0,0,0,0,0,21.7104158594288,20.6693855645254,21.4467146243309,20.1442549141825,6.26007083366722,15.7879630532459,20.3015777830622,17.4612609035901,19.8499454591199,6.48132360344746,17.4618346680829,5.0824718209396,5.55632283953492,20.8867779792221,21.9981938804517,21.9019293302739,10.0204811285116,14.1119767953721,18.2384584905941,19.9312993342503
"AA_0395","F",14.1442,52.0172,2017,"d",NA,"mm","mm",NA,"mm","mm","mm","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",12,0.869565217,"16/09/17",0.01,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.06,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,3.4200575054635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,7.98,62.51,58.21,0,0,0,0,0,0,0,0,20.6389201354281,21.5193344049261,21.2056289676761,22.3910539624375,16.5068117123571,10.8412580426175,21.1043003178717,18.7849853163401,12.1088752183461,8.32149904209352,13.2606250819298,6.54880081186356,6.64863146326103,8.42475063274685,23.9159451011908,25.9900676977691,7.1358828575242,9.21832500385448,18.5334324648508,19.0251768686412
"AA_0396","F",14.1442,52.0172,2017,"d",NA,"mm",NA,"dd","mm","mm","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",12,0.826086957,"16/09/17",0.05,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,9.81046699806453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,77.14,71.84,0,23,1,0,0,0,0,0,23.6226664064808,22.7036078012601,22.2467867640112,25.1865772661889,21.3411562054236,18.3450178628676,25.5253840141831,17.7572720150991,17.7213331872125,13.9999596620884,22.6746478313452,14.9034556928049,17.3773864258487,14.7785273805382,26.5752778913375,26.434730284227,14.5886322457519,17.0439731665624,22.6831905773867,22.2299744951701
"AA_0397","M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","80","dd","mm","mm","mm","dd","mm",14,0.75,"16/09/17",0.03,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,"Alice","March2018",12,13,20,10,7,16,10,10,12.25,0.1,61250000,8,"mus",FALSE,NA,0.02,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,11.8878084872504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9.09,65.73,58.12,0,0,4,0,0,0,0,0,23.2377029336953,25.5356047324693,24.5110337876083,24.5664628749063,25.2120964845519,19.1952346772315,22.3310172490956,25.2214547391891,20.468574393287,17.6204636890134,27.1399587777232,16.1958891157049,17.4951790758497,18.5009044933105,25.5397404876323,25.8853034759082,18.5482630063315,18.1683459846416,21.0335612026775,23.405120639047
"AA_0399","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",13,0.88,"16/09/17",0.07,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",TRUE,NA,0.28,TRUE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,15.3645746089435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,32.1,NA,NA,NA,NA,NA,NA,NA,17.73,85.83,42.77,4,12,0,0,0,0,0,0,21.4494557399703,23.1393949001922,20.0219199474357,24.200940421678,21.8790745843426,11.9601167565894,25.7431066638781,24.552410576762,13.3966339926763,18.1651351811228,15.9175903447112,15.3670443737333,24.7105692389737,18.9766461287257,22.8141360194332,28.9493765393165,21.6305093235509,21.5463499372536,26.2006241599212,21.3398989386986
"AA_0400","F",14.1736,52.0892,2017,"m",NA,"mm","mm","mm","dm","dm","dm","100","95/100","125","120","70/90","80","mm","dm","mm","mm","mm","mm",13,0.84,"16/09/17",0.01,NA,NA,"Beeskower strasse 6 ","young",0,0,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.3,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,7.81199633971056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63,64.55,47.5,0,118,0,0,0,0,0,0,24.2305996528567,25.5356047324693,22.626318715943,29.2905657492649,27.3432913574462,23.2739608454812,25.0888882039104,24.1633042473895,25.9980313317272,13.4586212394723,28.3778851082701,16.8822818530825,17.5384893814,19.971479100861,27.5334681945547,24.0309543061025,19.4958660523544,15.0012122233696,28.144594990537,24.8615914236167
"AA_0401","F",14.1808,52.0747,2017,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","100/125","120",NA,"100","mm","mm","dm","mm",NA,"dd",12,0.869565217,"16/09/17",0.02,NA,NA,"Sawaller dorfstrasse 10 15848","adult",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",TRUE,NA,0.27,TRUE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,16.4146672858426,20.7899066308281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194,32.49,NA,NA,NA,NA,NA,NA,NA,14.04,75.24,67.14,0,14,0,0,1,1,0,0,11.9543892107134,25.9283605038838,26.6789983297101,28.4183497243011,25.2120964845519,22.3492303388357,22.3310172490956,24.9106681712825,18.3315899105325,22.0204933596901,25.026740949066,19.4093606384039,25.2349121846753,24.440159051143,25.6311875836051,24.5434513908211,19.0210525569479,22.0070517674587,21.1997149563235,23.4811267534795
"AA_0402","F",14.1808,52.0747,2017,"m",NA,"mm","mm","mm","mm","mm","mm","94","95","100/125","100/120","70/100","80","dd","mm","dm","dm","dm","mm",13,0.8,"16/09/17",0.06,NA,NA,"Sawaller dorfstrasse 10 15848","adult",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,5.1252119271111,17.9002399860275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1721,31.95,NA,NA,NA,NA,NA,NA,NA,20.85,83.73,88.63,1,0,0,0,0,3,0,0,15.7080228951858,22.2210182812919,22.8047749237858,27.9497622131548,8.50639237475973,10.0495394837264,22.5269082565752,19.4329293939374,10.5561139650831,10.2749032877533,16.0418030616284,8.75996649113645,8.69102214783842,20.4811527606005,23.1479420999382,25.5169946970495,9.69150695207176,10.5190896549647,22.3050436009917,23.363089159817
"AA_0404","F",14.1736,52.0892,2017,"m",NA,"mm","mm","mm","dm","dm","dd","100","95/100","125","120","70/90","80","mm","dm","mm","mm","mm","mm",13,0.8,"16/09/17",0.02,NA,NA,"Beeskower strasse 6 ","young",0,0,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.63,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,6.78585497555035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.06,60.24,54.37,0,18,0,0,0,0,0,0,20.9301423099212,22.8787290112217,22.8266522331242,28.4481208816589,13.090250898448,14.7353594925215,23.953168869883,24.1385661125216,16.7461589609892,12.4877432242585,22.4131814252145,11.7571126342961,12.5876952687005,24.9411540927703,24.5396280055306,25.4832233095953,18.1620437511614,13.7162141283327,21.4309747878432,26.7127859506822
"AA_0406","F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.92,"16/09/17",0.03,NA,NA,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.31,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,11.5497268251598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13.4,73.71,63.71,0,20,0,0,0,0,0,0,28.62045418901,23.7046003128266,23.9880567512297,24.4364383721915,28.7641239987512,22.6116331303035,27.8120461274886,24.4936340617736,20.6848410325368,16.9883839148617,25.3812536236307,19.2601246618205,22.2019164605021,21.9291050919963,26.8010058717765,26.2062618595293,20.9195666617104,17.9823883631948,27.0882137516341,26.7405381329276
"AA_0407","M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","80/100","dd","mm","mm","mm","dd","dm",13,0.684210526,"16/09/17",0.02,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,0.35,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,11.4289291175118,21.3445049770253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,33,NA,NA,NA,NA,NA,NA,NA,10.87,70.13,59.16,3,0,0,0,0,0,0,0,20.8080659340427,25.7520982220455,22.4487597061785,26.5256477418246,18.4452430612784,20.73183208992,22.3310172490956,26.0557925276702,21.9434683264856,16.5230390895009,29.9169013969436,16.5053979424082,18.9558384813361,24.8694398404071,23.6384741746499,26.2062618595293,16.9789430572208,16.9867727437995,20.5780747608906,25.4816433394939
"AA_0408","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm","94","95","125","120","70/100","80/100","dd","mm","mm","mm","dm","dm",13,0.8,"16/09/17",0.03,NA,NA,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,NA,0,"Alice","March2018",10,7,8,8,7,5,7,4,7,0.1,1794871.79487179,8,"mus",FALSE,NA,0.39,FALSE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,8.32418910310815,18.7694923440975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,35.08,NA,NA,NA,NA,NA,NA,NA,12.48,69.31,63.5,0,0,0,0,0,0,0,0,19.8222546553524,25.5595872330043,22.1096678501209,26.2511162338772,21.040208011478,14.7365280318642,27.4630170986741,20.465652307099,15.3007377409683,14.3821608554231,21.2802509469896,12.2002736885706,12.593091987791,13.9426771719386,23.9254718974326,23.6290357268904,13.4465946887736,15.040763867982,22.7950736562581,23.8280440396992
"AA_0413","F",14.1808,52.0747,2017,"m",NA,"mm","dm","dm","dm","dm","dd","94",NA,"100/125","100","100","80/100","dd",NA,"dm","dd","dd","dm",12,0.391304348,"16/09/17",0.05,NA,NA,"Sawaller dorfstrasse 10 15848","adult",0,0,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",TRUE,NA,0.16,TRUE,NA,NA,NA,NA,NA,NA,"15-09-17",NA,NA,NA,NA,NA,11.2040025650596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,20.03,84.76,79.89,6,26,0,0,0,17,0,0,27.9409163304176,22.3574370857147,25.7784631731608,24.7160506026132,22.6647276250614,21.5321093488254,22.3310172490956,23.2454638377008,21.3807942080195,15.8369283472953,28.3778851082701,17.4029218293644,21.4765564655751,18.2397102380791,26.439926553013,22.3318133804488,16.4009093768185,17.2309016584471,24.8669142950686,23.0567918078643
"AA_0423","M",14.321733,52.650566,2017,"d","m","m","m","m","m","m","m","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",14,0.85,"17/09/17",0.0346,NA,NA,"Wriezenerstrasse 38 15324 Letschin","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,0.0192,0.27,FALSE,NA,NA,NA,0.1239,0.0785,0.0831,"16-09-17",NA,NA,NA,NA,NA,5.39099820771067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,17.24,82.22,75.58,0,0,0,0,0,0,0,0,26.1521484876108,22.6529737880961,23.1664512255013,27.7445978212112,23.740326490503,11.5874495719661,23.459648327358,23.3038311213185,16.3777553678957,9.69642479064131,16.1509872955953,8.47128094737441,8.6750694772211,8.7492795939764,26.690167554241,25.1128072232138,10.3274568863586,12.1787359831892,22.8677478909301,22.9691883218065
"AA_0424","F",14.2775,52.6867,2017,"d",NA,"mm","mm","mm","mm","mm","mm","94/100","95","125","120","70/100","80","dm","mm","mm","mm","dm","mm",13,0.88,"17/09/17",0.0268,NA,NA,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","pregnant",0,4,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,NA,1.11,FALSE,NA,NA,NA,NA,NA,NA,"16-09-17",NA,NA,NA,NA,NA,3.13389670505263,14.0826375125715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,21.28,85.97,75.35,0,0,0,0,0,0,0,0,20.3001118043975,19.817469272513,20.4139817020148,20.7721567950529,11.1787817362345,16.3609916630738,19.8953538315743,19.9498613366381,17.0092577327823,7.5223569310199,18.8754502128412,6.82695326234949,6.36080712785374,12.5127015402266,21.8036606859177,23.1392733805127,7.82519449971971,8.4253635951119,16.6633647824183,20.2782210641103
"AA_0428","F",14.2775,52.6867,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","100/125","120","100","80","mm","mm","dm","mm","dd","mm",12,0.826086957,"17/09/17",0.0168,NA,NA,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","young",0,0,NA,0,"Alice","March2018",7,7,6,6,8,5,9,7,6.875,0.1,577731.092436975,8,"mus",FALSE,NA,1.19,FALSE,NA,NA,NA,NA,NA,NA,"16-09-17",NA,NA,NA,NA,NA,6.77798515657241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,11,71.29,71.82,0,9,0,0,0,0,0,0,17.0613628875212,22.8333976685478,20.920524866024,23.5131311901345,18.7414670448143,13.2457783052679,24.9416081418912,16.520546468081,13.6589760102841,11.9787802065741,19.4100410079527,10.9313025360474,11.5024621561077,12.9222838963393,23.1382124169083,22.9148933573383,11.6525919910276,13.1272328094288,20.3433890215197,21.8862966046037
"AA_0429","M",14.2775,52.6867,2017,NA,"m","m","m","m",NA,"m",NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",11,1,"17/09/17",0.0245,NA,NA,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","young",NA,NA,NA,0,"Alice","March2018",7,7,7,7,4,4,3,5,5.5,0.1,679012.345679012,8,"mus",TRUE,4,0.81,TRUE,NA,NA,NA,0.0073,0.0421,0.0458,"16-09-17",NA,NA,NA,NA,NA,3.97419782206451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,11.67,71.45,76.94,0,34,0,0,0,0,0,0,21.1839037279387,16.3548371966691,24.1288061444621,23.7369678436802,20.4315404192671,9.63512144158728,20.4374338381765,20.3197296809077,11.0551847103549,8.96767785441426,14.2392259333629,7.42279472942406,7.69621337831003,9.11007538917545,25.0343648761175,23.121716845586,9.42008050670882,9.95732777786882,26.5661919442006,20.1653072715537
"AA_0431","M",14.2769,52.6778,2017,"d","m","m","m","m",NA,"m","m","100","95","125","100/120","70","80","mm","mm","mm","dm","mm","mm",13,0.894736842,"17/09/17",0.0288,NA,NA,"Kleinbarmim 28 15320 Alt-Barmim","adult",NA,NA,NA,0,"Alice","March2018",8,7,4,4,9,6,6,4,6,0.1,882352.94117647,8,"mus",FALSE,0.0087,0.68,FALSE,NA,NA,NA,0.0223,0.0528,0.0543,"16-09-17",NA,NA,NA,NA,NA,5.08478546103091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,12.98,73.32,70.77,0,0,0,0,0,0,0,0,17.4269274411181,22.0805853530341,23.2762254740196,28.3730266873798,20.0288018086817,10.3625862538603,22.5811822672449,17.7910740280373,10.6243643354182,10.5375306197051,15.7397219988187,8.97826277353253,9.27353888041365,10.3932148365311,23.9254718974326,24.6075272104546,10.4159353320239,11.3970752522265,21.1220737725361,21.3036728044269
"AA_0434","M",13.6422,53.2375,2017,"d","m","m","m","d",NA,"m","m","100","95","100/125","120","70","100","mm","mm","dm","mm","mm","dd",13,0.736842105,"17/09/17",0.0353,NA,NA,"Dorfstrasse 28 Wichmanndorf 17268","adult",NA,NA,TRUE,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",TRUE,0.0158,0.16,TRUE,NA,NA,NA,0.0781,55,0.0562,"16-09-17",NA,NA,NA,NA,NA,4.65133898376038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13.07,73.8,51.59,0,2,1,0,1,0,0,0,29.5934552851712,27.2568356058046,28.6752213681717,27.505843295279,28.2764209489475,22.6561451457562,24.4381845385463,22.7790765419181,27.9958356152692,9.12318711399971,27.4043471209464,21.8401354198507,22.2124589530448,19.6239200806128,28.4333476482458,24.7387510177504,17.8032423144072,10.8850526316697,27.1237697401409,24.0185741774387
"AA_0437","M",13.6686,52.4936,2017,"d","m","d","d","d",NA,"d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.052631579,"17/09/17",0.0068,NA,NA,"Pappelweg 5 Münchehofe","young",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",FALSE,NA,0.1,FALSE,NA,NA,NA,NA,NA,NA,"16-09-17",NA,NA,NA,NA,NA,5.07331385257307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,5.5,53.78,64.5,0,4,0,0,0,0,0,0,19.5024626028886,22.2769465316853,28.2156122544965,27.8486811153455,9.58220835600493,10.3066587787444,24.2520971227829,21.521641483111,10.9736111214762,10.3307333245171,17.0156290564602,9.00263228430357,9.13870456894913,21.2023132249965,24.94487052745,24.4773403595656,12.1990934103901,11.0306978243388,26.0196842666052,20.8814518141187
"AA_0438","M",13.6506,53.2108,2017,"d","m","m","m","m",NA,"m","m","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.947368421,"17/09/17",0.0253,NA,NA,"Pappelwerder 1 Papp1","adult",NA,NA,NA,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",FALSE,0.0062,0.32,FALSE,NA,NA,NA,NA,0.0375,0.0399,"16-09-17",NA,NA,NA,NA,NA,5.46592773563408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,10.87,67.91,59.4,0,0,0,0,0,0,0,0,18.7615101924049,21.9720747437722,23.2938939765958,24.8091097656438,9.97105835107906,10.9713543367178,20.6131256139796,16.975208078197,12.3577457994485,10.847776269647,17.0743982113406,8.92578180969437,9.12247208320872,19.8537589801577,24.1934883494591,23.1751051422391,12.6994527057573,11.3388441882245,21.0796418232406,20.4461874763584
